quot_id	pdf_file	page_num	quot_type	word_count	ref_hint	category	text	context_before	context_after	raw_response
Bode 2023_p3_i2	Bode 2023.pdf	3	inline	3	Autumn2011		CriticalInquiry36(Autumn2009):172–74. 8. See,forexample,FrederickW.GibbsandDanielJ.Cohen,	S.”SeealsoFrancoMoretti,“Style, Inc.ReflectionsonSevenThousandTitles(BritishNovels,1740–1850),”CriticalInquiry36(Au- tumn2009):134–58.AndforMoretti’srejoindertoTrumpener,seeMoretti,“‘RelativelyBlunt,’	AConversationwithData: ProspectingVictorianWordsandIdeas,”VictorianStudies54(Autumn2011):69–77,andAn- drewPiper,“NovelDevotions:ConversionalReading,ComputationalModeling,andtheMod- ernNovel,”NewLitera	
Bode 2023_p3_i3	Bode 2023.pdf	3	inline	3	Spring2019		NewLiteraryHistory46(Winter2015):63–98. 9. SeeNanZ.Da,	lJ.Cohen,“AConversationwithData: ProspectingVictorianWordsandIdeas,”VictorianStudies54(Autumn2011):69–77,andAn- drewPiper,“NovelDevotions:ConversionalReading,ComputationalModeling,andtheMod- ernNovel,	TheComputationalCaseagainstComputationalLiteraryStudies,”Criti- calInquiry45(Spring2019):601–39;hereafterabbreviated“CC.” 10. See,forexample,BenjaminSchmidt,“AComputationalCritiqueofaComputational Cri	
Bode 2023_p3_i4	Bode 2023.pdf	3	inline	3			Jour- nalofCulturalAnalytics5,no.1(2020):culturalanalytics.org/article/11826;andHoytLongand RichardJeanSo,	“AComputationalCritiqueofaComputational CritiqueofaComputationalCritique,”BenSchmidt,5Dec.2019,benschmidt.org/post/critical _inquiry/2019-03-18-nan-da-critical-inquiry/;Piper,“DoWeKnowWhatWeAreDoing?,	TrustinNumbers,”IntheMoment,1Apr.2019,critinq.wordpress.com/2019 /04/01/computational-literary-studies-participant-forum-responses-6/	
Bode 2023_p4_b0	Bode 2023.pdf	4	block	2394			c l a i m ( a b o u t w h a t e n t i t i e s a r e p o s s i b l e , o r c o m e t o b e , u n d e r w h a t c o n d i - t i o n s ) . T h a t o n t o l o g i c a l p o i n t a s s o c i a t e s t h e c a s e a g a i n s t C L S w i t h a h e r m e - n e u t i c a n d a e s t h e t i c t r a d i t i o n , w h i c h f o r o v e r a c e n t u r y h a s o f f e r e d o n e o f t h e c l e a r e s t j u s t i fi c a t i o n s f o r , a n d d e f e n s e s o f , h u m a n i s t i c a n d l i t e r a r y i n - q u i r y , b a s e d o n p r i v i l e g i n g w a y s o f t h i n k i n g a n d b e i n g t h a t a r e o p e n t o c o n - t i n g e n c y a n d c o m p l e x i t y a n d c o n t e s t i n g t h o s e t h a t s e e k d i s c r e t e a n d d e t e r - m i n i s t i c c a t e g o r i e s a n d c o n c l u s i o n s . W h i l e T r u m p e n e r ’ s a n d D a ’ s e s s a y s t h u s e s t a b l i s h t h e c a s e a g a i n s t C L S a s c o m p o s e d o f s o m e t h i n g m o r e s u b s t a n - t i a l t h a n t h e d i c h o t o m i e s a n d a s s e r t i o n s o f a t w o - c u l t u r e s d i v i d e c h a r a c t e r - i z i n g s o m e o f i t s e x p r e s s i o n s , t h e i r a r g u m e n t s a r e u n d e r m i n e d b y t h e i r o w n r e d u c t i o n s a n d d e t e r m i n a t i o n s . T h o u g h d e f e n d i n g e m e r g e n t m e a n i n g , T r u m p e n e r a n d D a c a n o n l y a n - s w e r t h e q u e s t i o n t h e y p o s e — W h a t i s r e d u c t i v e o r g e n e r a t i v e o f l i t e r a r y b e - i n g a n d t h i n k i n g ? — b y a l l o c a t i n g d a t a a n d c o m p u t i n g , a n d l i t e r a r y p h e n o m - e n a a n d r e a d i n g , t o p r e f a b r i c a t e d a n d o p p o s i n g r e a l m s : p r o d u c e d b y a n d p r o d u c t i v e o f , r e s p e c t i v e l y , o n l y i n s t r u m e n t a l i n p u t s a n d o u t p u t s o r p u r e l y h u m a n e x p e r i e n c e s a n d m e a n i n g s . W h i l e t h e n e x t t w o s e c t i o n s t r e a t t h i s r e - f u s a l o f c o m p u t a t i o n a n d d e f e n s e o f r e a d i n g i n t u r n , t h e s e c o r e m o v e s i n t h e c a s e a g a i n s t C L S a r e t w o s i d e s o f a s i n g l e p r o p o s i t i o n , r e g a r d i n g t h e s e p a r a - t i o n o f m e a n i n g a n d m a t t e r ( i n c l u d i n g m i n d a n d w o r l d , s u b j e c t a n d o b j e c t , h u m a n a n d m a c h i n e ) . T h e f a c t t h a t d e c a d e s o f h u m a n i s t a n d l i t e r a r y s c h o l - a r s h i p h a v e c o n t e s t e d t h e s e o p p o s i t i o n s — a n d t h a t c r i t i c a l a c c o u n t s o f t e c h - n o l o g y a n d r e a d i n g c o n t i n u e t o d o s o — p u t s t h e s u b s t a n c e o f t h e c a s e a g a i n s t C L S a t o d d s w i t h t h e t r a d i t i o n i t i n t e n d s t o d e f e n d . S i m p l i fi c a t i o n s o f S t a t i s t i c s F o r T r u m p e n e r a n d D a , s t a t i s t i c a l m e t h o d s o r t o o l s c a n o n l y d e a l w i t h t h e i n s t r u m e n t a l e f f e c t s o f t h e i r o w n i n s t r u m e n t a l i s t j u d g e m e n t s . T h a t c o m - p u t i n g a n d r e a d i n g a r e n o t j u s t d i f f e r e n t w a y s o f k n o w i n g l i t e r a r y p h e n o m - e n a b u t , a l t e r n a t i v e l y , d e s t r u c t i v e o r c o n s t r u c t i v e o f t h e i r p o s s i b i l i t y i s a p - p a r e n t i n t h e w a y t h a t l i t e r a r y c r i t i c s a n d t e x t s a r e n o t s i m p l y o p p o s e d t o c o m p u t e r s a n d d a t a i n t h e s e e s s a y s b u t t r a n s f o r m e d — e v e n d i s a p p e a r i n g — i n t h e i r p r e s e n c e . T r u m p e n e r s e t s t h e s t a g e f o r s u c h a d i s a p p e a r a n c e w i t h t w o p e r s o n a l a n - e c d o t e s . T h e fi r s t d e s c r i b e s “ g e n e r i c d e s i g n a t i o n s . . . n o n fi c t i o n , fi c t i o n , m y s t e r i e s , p o e t r y ” i n b o o k s t o r e s a s “ v i o l a t [ i n g ] t h e i n d i v i d u a l i t y o f t h e t e x t ” ; t h e s e c o n d r e c o u n t s h e r m o t h e r ’ s a t t e m p t t o e n c o u r a g e t h e f a m i l y t o l e a r n G e r m a n b y a t t a c h i n g “ G e r m a n l a b e l s t o e v e r y d a y o b j e c t s a r o u n d t h e h o u s e , ” s o t h e y “ e x i s t e d a t a n o d d r e m o v e f r o m t h e i r u s u a l s e l v e s ” ( “ P G S , ” p . 1 6 0 ) . A l i g n i n g t h e s e v i o l a t i n g a n d a l i e n a t i n g e x p e r i e n c e s o f c a t e g o r i z a t i o n w i t h M o r e t t i ’ s “ s t a t i s t i c a l ” a p p r o a c h , T r u m p e n e r s u g g e s t s t h a t i t r e d u c e s n o v e l s			
Bode 2023_p4_b1	Bode 2023.pdf	4	block	63			0 K a t h e r i n e B o d e / W h a t ’ s t h e M a t t e r w i t h C o m p u t a t i o n a l L i t e r a r y S t u d i e s ?		to be, under what condi- tions).ThatontologicalpointassociatesthecaseagainstCLSwithaherme- neutic and aesthetictradition,which foroveracenturyhas offered oneof the clearest justifications for, and de	
Bode 2023_p4_i2	Bode 2023.pdf	4	inline	8			generic designations . . . nonfiction, fiction, mysteries,poetry	not simply opposed to computers and data in these essays but transformed—even disappearing— intheirpresence. Trumpenersetsthestageforsuchadisappearancewithtwopersonalan- ecdotes. The first describes	inbookstoresas“violat[ing]theindividualityofthetext”; thesecondrecountshermother’sattempttoencouragethefamilytolearn Germanbyattaching“Germanlabelstoeverydayobjectsaroundthehouse,” sothey“existedatano	
Bode 2023_p4_i3	Bode 2023.pdf	4	inline	11			p.160). Aligning these violating and alienating experiences of categorization with Moretti’s	dualityofthetext”; thesecondrecountshermother’sattempttoencouragethefamilytolearn Germanbyattaching“Germanlabelstoeverydayobjectsaroundthehouse,” sothey“existedatanoddremovefromtheirusualselves”(“PGS,	statistical”approach,Trumpenersuggeststhatitreducesnovels	
Bode 2023_p5_b0	Bode 2023.pdf	5	block	2627			t o t h e i r t i t l e s ( t h e i r l a b e l s ) a n d o b s c u r e s o r d i v o r c e s t h e m f r o m t h e i r i n d i - v i d u a l i t y ( “ P G S , ” p . 1 6 8 ) . I n h e r r e a d i n g , M o r e t t i r e p l a c e s l i t e r a t u r e — w h i c h o n e c a n s p e n d t i m e w i t h a n d l i v e w i t h — w i t h d a t a , w h i c h i s d i s p e r s e d a n d m u l t i t u d i n o u s . Y e t T r u m p e n e r a l s o b l a m e s t h i s o u t c o m e n o t o n M o r e t t i b u t s t a t i s t i c s , w h i c h r e p l a c e h i m a s t h e a g e n t o f a n a l y s i s . T h e d e s c r i p t i o n o f “ s t a t i s t i c a l a n a l y s i s a s a r e l a t i v e l y b l u n t h e r m e n e u t i c i n s t r u m e n t , r e d e e m e d m a i n l y b y M o r e t t i ’ s o w n e x e g e t i c a l v e r v e , ” p r a i s e s M o r e t t i ’ s c r i t i c a l c a p a b i l - i t i e s w h i l e m a k i n g s t a t i s t i c s t h e c a u s e o f a n i n s t r u m e n t a l e n c o u n t e r . E l s e - w h e r e , s t a t i s t i c s a r e i m b u e d w i t h a g e n c y a s t h e y “ o f c o u r s e h i g h l i g h t c o n - t i n u i t i e s a n d d i s c o n t i n u i t i e s i n a g i v e n b o d y o f d a t a ” ( “ P G S , ” p . 1 7 0 ) . T h e p r o b l e m i s t h u s n o t — o r n o t o n l y — M o r e t t i ’ s l a c k o f “ c o m m i t m e n t t o s p e - c i fi c n o v e l s ” : t h e c o m p u t a t i o n a l e n c o u n t e r l e a v e s n o o n e t o c o m m i t a n d n o t h i n g t o c o m m i t t o ( “ P G S , ” p . 1 6 4 ) . D a c l a i m s t o d i s c r e d i t C L S p u r e l y o n “ a n e m p i r i c a l l e v e l ” b y i d e n t i f y i n g “ a s e r i e s o f t e c h n i c a l p r o b l e m s , l o g i c a l f a l l a c i e s , a n d c o n c e p t u a l fl a w s ” ( “ C C , ” p . 6 0 3 ) . Y e t h e r d i s c u s s i o n o f w h e t h e r t h i s o r t h a t s t u d y s h o u l d h a v e i n c l u d e d b o o t s t r a p p i n g o r u s e d i n a p p r o p r i a t e m e a s u r e s o r o v e r fi t t e d t h e m o d e l a r e i n c i d e n t a l t o t h e a r t i c l e ’ s c o r e a r g u m e n t , w h i c h i s t h e s a m e a s T r u m p e n e r ’ s a n d e x p r e s s e d i n t h e i d e n t i fi c a t i o n o f “ a f u n d a m e n t a l m i s m a t c h b e t w e e n t h e s t a t i s t i c a l t o o l s t h a t a r e u s e d a n d t h e [ l i t e r a r y ] o b j e c t s t o w h i c h t h e y a r e a p p l i e d ” ( “ C C , ” p . 6 0 1 ) . “ S t a t i s t i c a l t o o l s ” h a v e a p u r e l y i n s t r u m e n t a l p u r p o s e , p r e d e t e r m i n e d b y t h e i n d u s t r i a l - c o m m e r c i a l c o n t e x t s t h a t s u p p o s - e d l y g i v e r i s e t o t h e m : t h e y “ a r e d e s i g n e d t o d o c e r t a i n t h i n g s a n d s o l v e s p e - c i fi c p r o b l e m s . . . [ , a n d ] w e m u s t u s e t h e m i n a c c o r d a n c e w i t h t h e i r t r u e f u n c t i o n s ” ( “ C C , ” p p . 6 0 1 , 6 1 9 – 2 0 ) . T h e s e “ i n s t r u m e n t [ s ] o f m e a s u r e m e n t ” t r a n s f o r m l i t e r a r y c r i t i c s i n t o “ u s e r s o f C L S ” a n d t h e c o m p l e x i t i e s o f l i t e r a - t u r e i n t o s i m p l i s t i c w o r d c o u n t s a n d f r e q u e n c i e s . E v e n i f “ s o m e d a y a l l l i t - e r a r y t h i n g s . . . [ c o u l d ] b e a c c u r a t e l y t a g g e d , ” t h e c o m p u t e r ’ s i n t e r c e s s i o n w o u l d t h u s s t i l l b e d e t e r m i n i n g i n i t s r e d u c t i v e n e s s : “ T h e r e s e a r c h e r w o u l d s t i l l b e l e f t w i t h a l i s t o f t a g s a n d t h e i r f r e q u e n c i e s , w h i c h w o u l d h a v e t o b e h e a v i l y r e d u c e d i n d i m e n s i o n a l i t y t o h a v e a n y e x t r a c t a b l e s t a t i s t i c a l m e a n - i n g ” ( “ C C , ” p p . 6 0 8 , 6 2 2 , 6 3 6 ) . S t a t i s t i c s a r e t h u s p r e s e n t e d a s t h e o p p o s i t e o f l i t e r a r y s t u d i e s , w h i c h i s “ a b o u t r e d u c i n g r e d u c t i o n i s m ” ( “ C C , ” p . 6 3 8 ) . I n d e e d , f o r D a , t h e s e a p p r o a c h e s a r e “ o n t o l o g i c a l l y d i f f e r e n t ” d u e t o t h e a b - s e n c e o r p r e s e n c e o f i n t e n t i o n a l i t y . O n l y “ i n t e n t i o n a l ” i n t e r p r e t a t i o n s , a r i s - i n g f r o m a r e a d e r ’ s “ i n s i g h t ” i n s t e a d o f “ w h a t h a p p e n s m e c h a n i c a l l y , ” w i t h i n c o m p u t e r s , c a n b e “ m e a n i n g f u l ” f o r l i t e r a r y s t u d i e s ( “ C C , ” p p . 6 2 9 , 6 2 1 , 6 3 9 ) . D a m a i n t a i n s t h a t h e r “ p e r s o n a l c o n v i c t i o n ” t h a t “ h u m a n a n d l i t e r a r y p h e n o m e n a a r e i r r e d u c i b l e t o n u m b e r s ” d o e s n o t “ e n t e r i n t o t h i s c r i t i q u e , ” a n d s h e i s r i g h t i n o n e s e n s e ( “ C C , ” p . 6 0 4 ) : t h i s i s n o t a p e r s o n a l c o n v i c t i o n . H e r a r g u m e n t — a n d T r u m p e n e r ’ s — a c c o r d s w i t h w h a t l i t e r a r y s c h o l a r D e n n i s C r i t i c a l I n q u i r y / S u m m e r 2 0 2 3 5 1 1			
Bode 2023_p5_i1	Bode 2023.pdf	5	inline	21			p. 168). In her reading, Moretti replaces literature—which onecanspendtimewithandlivewith—withdata,whichisdispersedand multitudinous. Yet Trumpener also blames this outcome not on Moretti butstatistics,whichreplacehimastheagent ofanalysis.Thedescriptionof	Critical Inquiry / Summer 2023 511 totheirtitles(theirlabels)andobscuresordivorcesthemfromtheirindi- viduality (“PGS,	statistical analysis as a relatively blunt hermeneutic instrument, redeemed mainlybyMoretti’sownexegeticalverve,”praisesMoretti’scriticalcapabil- ities while making statistics the cause of an instrume	
Bode 2023_p5_i2	Bode 2023.pdf	5	inline	20	“PGS,” p. 170		praisesMoretti’scriticalcapabil- ities while making statistics the cause of an instrumental encounter. Else- where, statistics are imbued with agency as they	ome not on Moretti butstatistics,whichreplacehimastheagent ofanalysis.Thedescriptionof “statistical analysis as a relatively blunt hermeneutic instrument, redeemed mainlybyMoretti’sownexegeticalverve,	of course highlight con- tinuities and discontinuities in a given body of data” (“PGS,” p. 170). The problemisthusnot—ornotonly—Moretti’slackof“commitmenttospe- cific novels”: the computational encoun	
Bode 2023_p5_i3	Bode 2023.pdf	5	inline	4	“PGS,” p. 164		p. 170). The problemisthusnot—ornotonly—Moretti’slackof	making statistics the cause of an instrumental encounter. Else- where, statistics are imbued with agency as they “of course highlight con- tinuities and discontinuities in a given body of data” (“PGS,	commitmenttospe- cific novels”: the computational encounter leaves no one to commit and no thing to commit to (“PGS,” p. 164). DaclaimstodiscreditCLSpurelyon“anempiricallevel”byidentifying “a series o	
Bode 2023_p5_i4	Bode 2023.pdf	5	inline	16	“CC,”p.603		: the computational encounter leaves no one to commit and no thing to commit to (	mbued with agency as they “of course highlight con- tinuities and discontinuities in a given body of data” (“PGS,” p. 170). The problemisthusnot—ornotonly—Moretti’slackof“commitmenttospe- cific novels	PGS,” p. 164). DaclaimstodiscreditCLSpurelyon“anempiricallevel”byidentifying “a series of technical problems, logical fallacies, and conceptual flaws” (“CC,”p.603).Yetherdiscussionofwhetherthisorthats	
Bode 2023_p5_i5	Bode 2023.pdf	5	inline	3	“CC,”p.603		p. 164). DaclaimstodiscreditCLSpurelyon	given body of data” (“PGS,” p. 170). The problemisthusnot—ornotonly—Moretti’slackof“commitmenttospe- cific novels”: the computational encounter leaves no one to commit and no thing to commit to (“PGS,	anempiricallevel”byidentifying “a series of technical problems, logical fallacies, and conceptual flaws” (“CC,”p.603).Yetherdiscussionofwhetherthisorthatstudyshouldhave included bootstrapping or used	
Bode 2023_p5_i6	Bode 2023.pdf	5	inline	24	“CC,”p.601		p.603).Yetherdiscussionofwhetherthisorthatstudyshouldhave included bootstrapping or used inappropriate measures or overfitted the model are incidental to the article’s core argument, which is the same as Trumpener’sandexpressedintheidentificationof	o one to commit and no thing to commit to (“PGS,” p. 164). DaclaimstodiscreditCLSpurelyon“anempiricallevel”byidentifying “a series of technical problems, logical fallacies, and conceptual flaws” (“CC,	afundamentalmismatch betweenthestatisticaltoolsthatareusedandthe[literary]objectstowhich theyareapplied”(“CC,”p.601).“Statisticaltools”haveapurelyinstrumental purpose,predeterminedbytheindustrial-comm	
Bode 2023_p5_i7	Bode 2023.pdf	5	inline	3	“CC,”pp.601,619–20		aredesignedtodocertainthingsandsolvespe- cificproblems...[,and]wemustusetheminaccordancewiththeirtrue functions	atareusedandthe[literary]objectstowhich theyareapplied”(“CC,”p.601).“Statisticaltools”haveapurelyinstrumental purpose,predeterminedbytheindustrial-commercialcontextsthatsuppos- edlygiverisetothem:they	(“CC,”pp.601,619–20).These“instrument[s]ofmeasurement” transformliterarycriticsinto“usersofCLS”andthecomplexitiesoflitera- ture into simplistic word counts and frequencies. Even if “someday all lit- e	
Bode 2023_p5_i8	Bode 2023.pdf	5	inline	10			andthecomplexitiesoflitera- ture into simplistic word counts and frequencies. Even if	ignedtodocertainthingsandsolvespe- cificproblems...[,and]wemustusetheminaccordancewiththeirtrue functions”(“CC,”pp.601,619–20).These“instrument[s]ofmeasurement” transformliterarycriticsinto“usersofCLS	someday all lit- erarythings...[could]beaccuratelytagged,”thecomputer’sintercession wouldthusstillbedetermininginitsreductiveness:“Theresearcherwould stillbeleftwithalistoftagsandtheirfrequencies,whic	
Bode 2023_p5_i9	Bode 2023.pdf	5	inline	6	“CC,” p. 638		pp.608,622,636).Statisticsarethuspresentedastheopposite of literary studies, which is	usstillbedetermininginitsreductiveness:“Theresearcherwould stillbeleftwithalistoftagsandtheirfrequencies,whichwouldhavetobe heavilyreducedindimensionalitytohaveanyextractablestatisticalmean- ing”(“CC,	about reducing reductionism” (“CC,” p. 638). Indeed,forDa,theseapproachesare“ontologicallydifferent”duetotheab- senceorpresenceofintentionality.Only“intentional”interpretations,aris- ingfromareader’s“	
Bode 2023_p5_i10	Bode 2023.pdf	5	inline	3			p. 638). Indeed,forDa,theseapproachesare	e heavilyreducedindimensionalitytohaveanyextractablestatisticalmean- ing”(“CC,”pp.608,622,636).Statisticsarethuspresentedastheopposite of literary studies, which is “about reducing reductionism” (“CC,	ontologicallydifferent”duetotheab- senceorpresenceofintentionality.Only“intentional”interpretations,aris- ingfromareader’s“insight”insteadof“whathappensmechanically,”within computers,canbe“meaningful”	
Bode 2023_p5_i11	Bode 2023.pdf	5	inline	5	“CC,”p.604		pp.629,621,639). Da maintains that her	duetotheab- senceorpresenceofintentionality.Only“intentional”interpretations,aris- ingfromareader’s“insight”insteadof“whathappensmechanically,”within computers,canbe“meaningful”forliterarystudies(“CC,	personal conviction” that “human and literary phenomenaareirreducibletonumbers”doesnot“enterintothiscritique,” andsheisrightinonesense(“CC,”p.604):thisisnotapersonalconviction. Herargument—andTrumpene	
Bode 2023_p5_i12	Bode 2023.pdf	5	inline	4	“CC,”p.604		human and literary phenomenaareirreducibletonumbers	retations,aris- ingfromareader’s“insight”insteadof“whathappensmechanically,”within computers,canbe“meaningful”forliterarystudies(“CC,”pp.629,621,639). Da maintains that her “personal conviction” that	doesnot“enterintothiscritique,” andsheisrightinonesense(“CC,”p.604):thisisnotapersonalconviction. Herargument—andTrumpener’s—accordswithwhatliteraryscholarDennis	
Bode 2023_p6_b0	Bode 2023.pdf	6	block	2688			T e n e n c a l l s a “ p o w e r f u l h e r m e n e u t i c s o f s u s p i c i o n t o w a r d m e c h a n i z a t i o n , d i g i t i z a t i o n , a n d t h e s u b s e q u e n t c o m p u t a b i l i t y o f h u m a n e x p e r i e n c e ” i n W e s t - e r n p h i l o s o p h i c a l t h o u g h t “ f r o m H e i d e g g e r t o K i t t l e r . ” 1 1 W h e t h e r a c k n o w l - e d g e d o r n o t , t h i s t r a d i t i o n — e s p e c i a l l y i t s c o n c e p t i o n o f i n d u s t r i a l t e c h n o l - o g i e s a s o b j e c t i f y i n g a n d d e s t r u c t i v e — f o r m s t h e b e a t i n g h e a r t o f m a n y d e f e n s e s o f h u m a n i s t i c i n q u i r y . T o a s i g n i fi c a n t e x t e n t i n l i t e r a r y s t u d i e s , i t p r o v i d e s t h e n o r m a t i v e g r o u n d s f r o m w h i c h t o p u s h b a c k o n o r h o l d o u t a g a i n s t i n s t i t u t i o n a l a n d e c o n o m i c s y s t e m s t h a t d e e m a d i s c i p l i n e w i t h o u t i n s t r u m e n t a l a i m s o r o u t c o m e s t o h a v e n o p u r p o s e o r f u t u r e . T h e w e i g h t o f t h i s t r a d i t i o n i s n o t a c k n o w l e d g e d — n o r o f f s e t — b y t h e m o s t l y p r a c t i c a l w a y s t h a t C L S ( a n d D H ) s c h o l a r s p r o p o s e t o o v e r c o m e s c h o l a r l y r e s i s t a n c e t o c o m p u t a t i o n a l r e s e a r c h t h r o u g h c h a n g e s t o r e s e a r c h t r a i n i n g a n d a s s e s s m e n t o r t o t h e q u a l i t y a n d a c c e s s i b i l i t y o f s o f t w a r e p r o - g r a m s o r d i g i t a l c o l l e c t i o n s . S u c h p r o p o s a l s i m p l i c i t l y a s c r i b e t h a t r e s i s t a n c e t o l a c k ( o f t e c h n i c a l p r o fi c i e n c y , b y c o l l e a g u e s , o r o f r e s o u r c e s a n d r e c o g n i - t i o n , a t i n s t i t u t i o n a l l e v e l s ) r a t h e r t h a n t o t h e p r e s e n c e o f t h i s p h i l o s o p h i c a l t r a d i t i o n . A t t h e s a m e t i m e , t h e w a y T r u m p e n e r a n d D a a r t i c u l a t e t h e c a s e a g a i n s t C L S a l l o w s a d e t e r m i n i s t i c o p p o s i t i o n o f c o m p u t a t i o n a l m a t t e r a n d h u m a n m e a n i n g t o o v e r w h e l m t h a t t r a d i t i o n ’ s a b i d i n g c u r i o s i t y a b o u t t e c h - n o l o g y a n d i t s g e n e r a t i v e e f f e c t s , i n c l u d i n g f o r h u m a n b e i n g ( s ) . I n p r e s u m - i n g t h a t s t a t i s t i c a l m e t h o d s a n d t o o l s a r e n o t o n l y r e d u c t i v e b u t r e d u c e e v - e r y t h i n g t h e y e n c o u n t e r t o t h e m s e l v e s , T r u m p e n e r a n d D a fi n d t h a t o n e c a n d o n o t h i n g w i t h c o m p u t a t i o n — o r C L S — b u t r e j e c t i t . A t l e a s t t h r e e i m p o r t a n t t r e n d s i n c o n t e m p o r a r y s c h o l a r s h i p c o u n t e r a c t T r u m p e n e r ’ s a n d D a ’ s c o n c l u s i o n . O n e o f t h e s e i s c o n t e m p o r a r y h e r m e - n e u t i c a n d a e s t h e t i c t h e o r y , w h i c h l a r g e l y a v o i d s p r e s e n t i n g c o m p u t e r s a s “ r e g u l a t e d - r e g u l a t i n g i n s t r u m e n t s o f i n f o r m a t i o n ” 1 2 a n d i n s t e a d a d a p t s a n d e x t e n d s h i s t o r i c a l a c c o u n t s o f t e c h n o l o g y — s u c h a s b y M a r t i n H e i d e g - g e r , G i l l e s D e l e u z e , a n d F r i e d r i c h K i t t l e r — t o e m e r g i n g c o m p u t a t i o n a l o b - j e c t s , p r a c t i c e s , a n d p l a t f o r m s . R e f u s i n g t o r e l e g a t e t h e q u e s t i o n o f a u t h e n t i c o r d e t e r m i n i s t i c b e i n g a n d t h i n k i n g t o t h e a b s e n c e o r p r e s e n c e o f m e c h a n i - z a t i o n a n d d i g i t i z a t i o n , t h e s e a r g u m e n t s e x p l o r e t h e p r a c t i c e s a n d m a t e r i a l c o n d i t i o n s o f k n o w l e d g e i n e n c o u n t e r s t h a t i n c l u d e , b u t a r e n o t r e d u c i b l e t o , c o m p u t a t i o n a l t e c h n o l o g i e s . 1 3 W h e r e s u c h a r g u m e n t s f o c u s o n e m e r g e n t 1 1 . D e n n i s T e n e n , P l a i n T e x t : T h e P o e t i c s o f C o m p u t a t i o n ( S t a n f o r d , C a l i f . , 2 0 1 7 ) , p . 1 8 4 . 1 2 . M a r t i n H e i d e g g e r , “ T h e E n d o f P h i l o s o p h y a n d t h e T a s k o f T h i n k i n g , ” t r a n s . J o a n S t a m - b a u g h , i n B a s i c W r i t i n g s , t r a n s . S t a m b a u g h e t a l . , e d . D a v i d F a r r e l l K r e l l ( N e w Y o r k , 2 0 0 8 ) , p . 4 3 4 . 1 3 . S e e Y u k H u i , O n t h e E x i s t e n c e o f D i g i t a l O b j e c t s ( M i n n e a p o l i s , 2 0 1 6 ) ; D a v i d J . G u n k e l a n d P a u l A . T a y l o r , H e i d e g g e r a n d t h e M e d i a ( M a l d e n , M a s s . , 2 0 1 4 ) ; a n d T e n e n , P l a i n T e x t . O n t h e a e s t h e t i c s o f c o m p u t a t i o n w i t h o u t h u m a n b e i n g ( s ) , s e e M . B e a t r i c e F a z i , C o n t i n g e n t C o m p u t a t i o n : A b s t r a c t i o n , E x p e r i e n c e , a n d I n d e t e r m i n a c y i n C o m p u t a t i o n a l A e s t h e t i c s ( N e w Y o r k , 2 0 1 8 ) .			
