ol_work_key	ol_title	ol_author_name	goodreads_work_id	title_match_type	combined_identity_status	resolved_gr_name	resolved_ol_name	resolved_person_qid	cross_source_corroborated	newly_resolved_by_wikidata	goodreads_candidate_count	goodreads_id_consistent	generic_author_identity	promotion_eligible	proposed_resolution_status
/works/OL3236974W	The eighth champion of Christendom	Ellis Peters	1130306	BOOK_FULL	SAME_PERSON_OL_DIRECT	Edith Pargeter	Edith Pargeter		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL32443964W	Tom, the bootblack; or, The road to success	Horatio Alger	6927252	BOOK_FULL	SAME_PERSON_OL_DIRECT	Horatio Alger Jr.	Horatio Alger, Jr.	Q453251	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL33136115W	Maida's little theater	Inez Haynes Gillmore	4028092	WORK_FULL	SAME_PERSON_OL_ALIAS	Inez Haynes Irwin	Inez Haynes Irwin | inez haynes irwin		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL33138005W	Phil, the fiddler	Horatio Alger	1111179	BOOK_FULL	SAME_PERSON_OL_DIRECT	Horatio Alger Jr.	Horatio Alger, Jr.	Q453251	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL33169628W	Arundel	Kenneth Lewis	1128397	WORK_FULL	SAME_PERSON_OL_ALIAS	Kenneth Roberts	Kenneth Roberts		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL33373594W	The Brave in Heart	Cook, Ida	2724628	WORK_FULL	SAME_PERSON_OL_DIRECT	Mary Burchell	Mary Burchell	Q327958	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL3496522W	The living is easy	Mary Christopher	152851	WORK_FULL	SAME_PERSON_OL_ALIAS	Dorothy West	Dorothy West		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL3581439W	Tom Swift and His Airship	Howard Roger Garis	256692	WORK_FULL	SAME_PERSON_OL_ALIAS	Victor Appleton	Victor Appleton		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL36605W	The progress of Julius	Du Maurier, Daphne	546754	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL36613W	I'll never be young again	Du Maurier, Daphne	49093	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL36629W	The parasites	Du Maurier, Daphne	2728005	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL36632W	Jamaica Inn	Du Maurier, Daphne	430524	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL36716W	Strange life of Ivan Osokin	Uspenskiĭ Petr Demʹi͡anovich	518525	BOOK_FULL	SAME_PERSON_OL_ALIAS	P.D. Ouspensky	P.D. Ouspensky | P. D Ouspensky | P. D. Ouspensky | P. d Ouspensky | P D. Ouspensky | P. D. OUSPENSKY | P.D Ouspensky | P D Ouspensky | P. D. (Peter Demianovich) Ouspensky		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL3863975W	The ship of stars	Quiller-Couch, Arthur Thomas	6855040	BOOK_FULL	SAME_PERSON_OL_DIRECT	Arthur Quiller-Couch	Arthur Quiller-Couch		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL3863982W	Sir John Constantine	Quiller-Couch, Arthur Thomas	5309770	WORK_FULL	SAME_PERSON_OL_DIRECT	Arthur Quiller-Couch	Arthur Quiller-Couch		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL3892384W	The Mightiest Machine	W. John Campbell	3231993	WORK_FULL	SAME_PERSON_OL_ALIAS	John W. Campbell Jr.	John W. Campbell Jr. | John W. Campbell, Jr.		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL3931447W	Snare of Serpents	Eleanor Alice Burford Hibbert	1956417	WORK_FULL	SAME_PERSON_OL_ALIAS	Victoria Holt	Victoria Holt (pseud.) | victoria holt | Victoria Holt		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4091074W	Seven Slayers	George Sims	2256649	WORK_FULL	SAME_PERSON_OL_ALIAS	Paul Cain	Paul Cain		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4134663W	Night at the Mocking Widow	John Dickson Carr	1778158	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4134664W	Nine and Death Makes Ten	John Dickson Carr	2050964	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4134666W	The peacock feather murders	John Dickson Carr	533042	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4134674W	My late wives	John Dickson Carr	1881067	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4134680W	The reader is warned	John Dickson Carr	1796498	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4134683W	Death in five boxes	John Dickson Carr	2353091	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4134686W	The skeleton in the clock	John Dickson Carr	1859619	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL43021614W	The bridal march	Bjørnstjerne Bjørnson	23430119	BOOK_FULL	SAME_PERSON_OL_ALIAS	Bjornstjerne Bjornson	Bjornstjerne Bjornson | Björnstjerne Björnson | Bjornstjerne Björnson | Björnstjerne Björnson | Bjo̊rnstjerne Björnson		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL43203870W	Frenchman's creek	Du Maurier, Daphne	2973873	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL43240335W	Jamaica inn	Du Maurier, Daphne	430524	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL43816547W	Wife To Christopher	Cook, Ida	19170019	WORK_FULL	SAME_PERSON_OL_DIRECT	Mary Burchell	Mary Burchell	Q327958	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL44003796W	The thunderer	L. Adams Beck	47193050	BOOK_FULL	SAME_PERSON_WIKIDATA	E. Barrington	L. Adams Beck	Q5363121	False	True	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4459054W	There's trouble brewing	C. Day Lewis	1995484	WORK_FULL	SAME_PERSON_OL_ALIAS	Nicholas Blake	NICHOLAS BLAKE | Nicholas Blake | nicholas blake		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4472933W	Love Him or Leave Him	Cook, Ida	5287486	WORK_FULL	SAME_PERSON_OL_DIRECT	Mary Burchell	Mary Burchell	Q327958	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL44800563W	The unicorn murders	John Dickson Carr	1085567	WORK_FULL	SAME_PERSON_OL_ALIAS	Carter Dickson	Carter Dickson | Carter DICKSON | carter dickson	Q365664	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL454570W	Woman of property	Mabel Ross	22002997	BOOK_FULL	SAME_PERSON_OL_DIRECT	Mabel Seeley	Mabel Seeley		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL454575W	The Chuckling Fingers	Mabel Ross	2145058	WORK_FULL	SAME_PERSON_OL_DIRECT	Mabel Seeley	Mabel Seeley		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL454576W	The crying sisters	Mabel Ross	2145001	WORK_FULL	SAME_PERSON_OL_DIRECT	Mabel Seeley	Mabel Seeley		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4620916W	Maida's Little Shop	Inez Haynes Gillmore	1747779	WORK_FULL	SAME_PERSON_OL_ALIAS	Inez Haynes Irwin	Inez Haynes Irwin | inez haynes irwin		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL4839164W	The deadly percheron	Gregory Tree	242304	WORK_FULL	SAME_PERSON_OL_DIRECT	John Franklin Bardin	John Franklin Bardin		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL500108W	The common law	Holmes, Oliver Wendell	816001	WORK_FULL	SAME_PERSON_OL_DIRECT	Oliver Wendell Holmes Jr.	Oliver Wendell Holmes, Jr.	Q360574	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL500754W	Venus im Pelz	Sacher-Masoch, Leopold	2469460	WORK_FULL	SAME_PERSON_OL_ALIAS	Leopold von Sacher-Masoch	Leopold Von Sacher-Masoch | Leopold von Sacher-Masoch | Leopold Von Sacher Masoch | Leopold von Sacher Masoch | Leopold von Sacher -Masoch | Leopold von Sacher- Masoch | Leopold Von Sacher - Masoch | Leopold Von Sacher- Masoch | Léopold von Sacher-Masoch | Leopold VON SACHER-MASOCH		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL5033389W	The Murders in Praed Street	Cecil John Charles Street	14534303	WORK_FULL	SAME_PERSON_OL_ALIAS	John Rhode	John Rhode | John RHODE | john rhode		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL5033392W	Mystery at Olympia	Cecil John Charles Street	19133955	WORK_FULL	SAME_PERSON_OL_ALIAS	John Rhode	John Rhode | John RHODE | john rhode		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL5033397W	The Robthorne Mystery	Cecil John Charles Street	9206552	WORK_FULL	SAME_PERSON_OL_ALIAS	John Rhode	John Rhode | John RHODE | john rhode		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL5033408W	Tragedy on the Line	Cecil John Charles Street	19133052	BOOK_FULL	SAME_PERSON_OL_ALIAS	John Rhode	John Rhode | John RHODE | john rhode		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL5033415W	Death on the boat-train	Cecil John Charles Street	7817847	WORK_FULL	SAME_PERSON_OL_ALIAS	John Rhode	John Rhode | John RHODE | john rhode		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL51427W	Rickshaw boy	Lao, She	12580682	BOOK_FULL	SAME_PERSON_OL_DIRECT	Lao She	Lao, She		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6271196W	The unfortunate traveller	Nash, Thomas	23749677	BOOK_FULL	SAME_PERSON_OL_ALIAS	Thomas Nashe	Thomas Nashe		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL648406W	Grey granite	James Leslie Mitchell	1534214	WORK_FULL	SAME_PERSON_OL_ALIAS	Lewis Grassic Gibbon	Lewis Grassic Gibbon | Lewis Grassic GIBBON | Lewis grassic gibbon		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL648413W	A Scots quair	James Leslie Mitchell	1211864	WORK_FULL	SAME_PERSON_OL_ALIAS	Lewis Grassic Gibbon	Lewis Grassic Gibbon | Lewis Grassic GIBBON | Lewis grassic gibbon		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL648416W	Sunset song	James Leslie Mitchell	2555083	WORK_FULL	SAME_PERSON_OL_ALIAS	Lewis Grassic Gibbon	Lewis Grassic Gibbon | Lewis Grassic GIBBON | Lewis grassic gibbon		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6607655W	Savage gentleman	Dana Fuller Ross	24897901	WORK_FULL	SAME_PERSON_OL_DIRECT	Noel B. Gerson	Noel B. Gerson		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6665110W	Anandamath	Bankim Chandra Chatterji	1790874	BOOK_FULL	SAME_PERSON_OL_ALIAS	Bankim Chandra Chattopadhyay	Bankim Chandra Chattopadhyay		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6665674W	Why the chimes rang	Raymond Alden Underhill	110042	WORK_FULL	SAME_PERSON_OL_DIRECT	Raymond Macdonald Alden	Raymond Macdonald Alden		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6697758W	Count Hannibal.   A Romance of the court of France	Stanley John Weymann	4882954	BOOK_FULL	SAME_PERSON_OL_ALIAS	Stanley J. Weyman	Stanley J. Weyman		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6697779W	A gentleman of France	Stanley John Weymann	926562	WORK_FULL	SAME_PERSON_OL_ALIAS	Stanley J. Weyman	Stanley J. Weyman		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6697784W	The Castle Inn	Stanley John Weymann	926567	WORK_FULL	SAME_PERSON_OL_ALIAS	Stanley J. Weyman	Stanley J. Weyman		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6697786W	Under the red robe	Stanley John Weymann	21359288	BOOK_FULL	SAME_PERSON_OL_ALIAS	Stanley J. Weyman	Stanley J. Weyman		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6804354W	The Thunderer	L. Adams Beck	47193050	BOOK_FULL	SAME_PERSON_OL_ALIAS	E. Barrington	E. Barrington | E. BARRINGTON	Q5363121	True	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL6866300W	Morning of life	Kristmann Guðmundsson	5346128	BOOK_FULL	SAME_PERSON_WIKIDATA	Kristmann Gudmundsson	Kristmann Guðmundsson	Q609939	False	True	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL710764W	Gospoda Golovlevy	Mikhail Evgrafovich Saltykov	127672	WORK_FULL	SAME_PERSON_OL_ALIAS	M.E. Saltykov-Shchedrin	M. E. Saltykov-Shchedrin | M E. Saltykov-Shchedrin		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL7425297W	The travels and adventures of Benjamin the Third	Mendele Mokher Sefarim	1153469	BOOK_FULL	SAME_PERSON_WIKIDATA	Mendele Moykher-Sforim	Shalom Jacob Abramowich	Q359694	False	True	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL7688275W	Little lost lamb	Margaret Wise Brown	2007940	WORK_FULL	SAME_PERSON_OL_ALIAS	Golden MacDonald	Golden MacDonald		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL7780601W	The diary of a U-boat commander	King-Hall, Stephen	6511781	WORK_FULL	SAME_PERSON_OL_ALIAS	Stephen King-Hall	Stephen King-Hall | Stephen.* King-Hall | Stephen King- Hall | STEPHEN KING-HALL | Stephen King Hall		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL7917284W	Frenchman's Creek	Du Maurier, Daphne	2973873	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL7917298W	The King's General	Du Maurier, Daphne	627187	WORK_FULL	SAME_PERSON_OL_DIRECT	Daphne du Maurier	Daphne du Maurier		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL7919949W	CASTLE DOR	Quiller-Couch, Arthur Thomas	49083	WORK_FULL	SAME_PERSON_OL_DIRECT	Arthur Quiller-Couch	Arthur Quiller-Couch		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL7955184W	Teleny	Anonyma.	1060733	BOOK_FULL	SAME_PERSON_OL_DIRECT	Anonymous	Anonymous		False	False	1	True	True	False	REVIEW_GENERIC_AUTHOR_IDENTITY
/works/OL8075002W	Outlaw's Code	Frederick Schiller Faust	21130899	BOOK_FULL	SAME_PERSON_OL_ALIAS	Max Brand	Max Brand (pseud.)		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL83838W	Jorkens remembers Africa	Edward Plunkett	14311442	BOOK_FULL	SAME_PERSON_OL_DIRECT	Lord Dunsany	Lord Dunsany		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL83868W	The curse of the wise woman	Edward Plunkett	1994714	WORK_FULL	SAME_PERSON_OL_DIRECT	Lord Dunsany	Lord Dunsany		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL83871W	The king of Elfland's daughter	Edward Plunkett	16704	WORK_FULL	SAME_PERSON_OL_DIRECT	Lord Dunsany	Lord Dunsany		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL83877W	The Book of Wonder	Edward Plunkett	486259	WORK_FULL	SAME_PERSON_OL_DIRECT	Lord Dunsany	Lord Dunsany		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL83881W	Fifty-one tales	Edward Plunkett	16709	WORK_FULL	SAME_PERSON_OL_DIRECT	Lord Dunsany	Lord Dunsany		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL905012W	Chinatown family	Lin, Yutang	728311	WORK_FULL	SAME_PERSON_OL_DIRECT	Lin Yutang	Lin, Yutang		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL905017W	A leaf in the storm	Lin, Yutang	626568	WORK_FULL	SAME_PERSON_OL_DIRECT	Lin Yutang	Lin, Yutang		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL905023W	Moment in Peking	Lin, Yutang	1309540	WORK_FULL	SAME_PERSON_OL_DIRECT	Lin Yutang	Lin, Yutang		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL96167W	A strange manuscript found in a copper cylinder	De Mille, James	478291	WORK_FULL	SAME_PERSON_OL_DIRECT	James De Mille	James De Mille		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL98480W	Welcome to the Monkey House	Vonnegut, Kurt.	438581	WORK_FULL	SAME_PERSON_OL_ALIAS	Kurt Vonnegut Jr.	Kurt Vonnegut Jr. | Kurt Vonnegut, Jr.		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL99563W	Captain Caution	Kenneth Lewis	1251462	WORK_FULL	SAME_PERSON_OL_ALIAS	Kenneth Roberts	Kenneth Roberts		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL99567W	Oliver Wiswell	Kenneth Lewis	1031071	WORK_FULL	SAME_PERSON_OL_ALIAS	Kenneth Roberts	Kenneth Roberts		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL99570W	Lydia Bailey	Kenneth Lewis	1263721	WORK_FULL	SAME_PERSON_OL_ALIAS	Kenneth Roberts	Kenneth Roberts		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL99571W	Rabble in Arms	Kenneth Lewis	207588	WORK_FULL	SAME_PERSON_OL_ALIAS	Kenneth Roberts	Kenneth Roberts		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
/works/OL99573W	Arundel	Kenneth Lewis	1128397	WORK_FULL	SAME_PERSON_OL_ALIAS	Kenneth Roberts	Kenneth Roberts		False	False	1	True	False	True	AUTO_MATCH_IDENTITY_EVIDENCE
