target_id,title,author,year,candidate_count,decision,selected_qid,alternative_qids,confidence,issue_codes,reason,resolution_stage,decision_source,model,prompt_sha256,context_safe_fallback
OL2694864W,Juan de la Rosa,Nataniel Aguirre,1943,2,MATCH,Q5953629,[],high,[],"Q5953629 is the literary work Juan de la Rosa by Nataniel Aguirre, with exact title and author matches. The target year is a later publication date and does not conflict with the work-level identity.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL32094473W,Lizzie's experiment,Emma Leslie,1897,13,MATCH,Q124093138,[],high,"[""title_variant""]","Q124093138 is a work-level literary item by the correct Emma Leslie and has the matching title “Lizzie's Experiment,” with an expanded subtitle; its 1896 date is consistent with the target's likely edition-year variation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL33137600W,Harry at school,Emilia Marryat,1886,10,MATCH,Q124092489,[],high,"[""title_variant""]","The candidate is a work-level literary item with the matching title 'Harry at School' and author Q16065339 (Emilia Marryat); 'Emilia Norris' is an author-name variant, and the 1886 target year can represent a later edition of the 1862 work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3468652W,Rebecca of Sunnybrook Farm,"Wiggin, Kate Douglas Smith",1903,13,MATCH,Q7301985,[],high,[],"Q7301985 is the work-level novel Rebecca of Sunnybrook Farm by Kate Douglas Wiggin, with an exact title match and publication date of 1903. Q27808401 is a separate play adaptation and is not the target novel.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3484418W,The Child of the Dawn,Arthur Christopher Benson,1912,7,MATCH,Q133568291,[],high,[],"Q133568291 explicitly represents the 1912 novel The Child of the Dawn by A. C. Benson, matching the target title, author, year, and literary-work granularity.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39241W,The Mystery at Lilac Inn,Carolyn Keene,1930,34,MATCH,Q2836720,[],high,[],"Exact title and 1930 publication date match the target, with Carolyn Keene as author and the item explicitly represented as a literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL464276W,The heart of Princess Osra,Anthony Hope,1896,10,MATCH,Q7739179,[],high,[],"Q7739179 is a work-level literary item with the exact title, matching author Anthony Hope, and publication year 1896.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4745548W,Invitation to the waltz,Rosamond Lehmann,1932,8,MATCH,Q23035595,[],high,[],"Q23035595 is a work-level literary item titled ""Invitation to the Waltz"" by Rosamond Lehmann, matching the target title and author. The other exact-title candidates are a film, a musical composition, or a disambiguation page.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL52211W,Tales of space and time,H. G. Wells,1899,7,MATCH,Q7679355,[],high,[],"Q7679355 has the exact title, matching author H. G. Wells, matching 1899 publication year, and is represented as a literary work. The other candidates are different Wells works or collections.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5933380W,The wonderful year,Nancy Barnes,1946,3,MATCH,Q8031855,[],high,"[""title_variant""]","Q8031855 is a 1946 literary work by Nancy Barnes titled ""Wonderful Year,"" a title variant matching the target's ""The Wonderful Year.""",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL647127W,Lucia in London,E. F. Benson,1927,10,MATCH,Q102079344,[],high,[],"Q102079344 has the exact title, matching author, and matching 1927 publication year, and is explicitly described as the novel Lucia in London.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL6698477W,If tomorrow comes,Louis Aaron Reitmeister,1934,5,MATCH,Q138868878,[],high,"[""missing_metadata""]","Q138868878 is a work-level novel with the exact target title and an author identified as a US author born in 1903 and deceased in 1975, consistent with Louis Aaron Reitmeister. The publication year is not recorded, but the title and author evidence are affirmative.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL879072W,End of the chapter,"Galsworthy, John",1933,11,MATCH,Q12030018,[],high,[],"Q12030018 is a literary work titled ""End of the Chapter"" by John Galsworthy, matching the target title and author. The other exact-title candidate is a painting, not the literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL10711812W,"Dimitrios and Irene; or, The conquest of Constantinople",Charles Warren Currier,1894,10,MATCH,Q139905501,[],high,"[""title_variant""]","Q139905501 is a work-level book by Charles Warren Currier with the matching title variant “Dimitrios and Irene; Or, The Conquest of Constantinople,” and its 1893 date is consistent with the target's 1894 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1167517W,Fairy gold,"Mackenzie, Compton",1926,13,MATCH,Q85201987,[],high,[],"Q85201987 is a work-level literary item explicitly titled ""Fairy Gold,"" authored by Compton Mackenzie, and dated 1926, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15407270W,"Smoky, the cow horse",Will James,1929,1,MATCH,Q7546203,[],high,"[""title_variant""]","Q7546203 is a work-level literary item for Smoky, the Cowhorse by the correct author, Will James, with matching title aliases and stated title. The 1929 target year is compatible with a later edition of the work originally published in 1926.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17271458W,Men of iron,Howard Pyle,1919,8,MATCH,Q6816281,[],high,[],"Q6816281 is the work-level novel Men of Iron by Howard Pyle, matching the target title and author. The 1919 year is compatible with an edition or reprint and does not outweigh the direct work-level identity evidence.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1796291W,"Pontiac, chief of the Ottawas",Edward Sylvester Ellis,1897,10,MATCH,Q124086040,[],high,"[""title_variant""]","Q124086040 is a work-level literary item by Edward S. Ellis, dated 1897, with the matching title variant ""Pontiac, Chief of the Ottawas: A Tale of the..."".",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1796949W,In the midst of alarms,Robert Barr,1893,19,MATCH,Q124083904,[],high,[],Exact title and matching author Robert Barr; the candidate is explicitly a work-level literary work. Its 1894 date is compatible with the target's 1893 date as publication-year metadata may reflect differing records.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL18136041W,International short stories,"Patten, William",1910,3,MATCH,Q6053196,[],medium,"[""missing_metadata""]","Q6053196 is a work-level literary item with the exact title ""International Short Stories"" and a matching 1910 publication date. Its missing author/editor metadata lowers confidence, but the Open Library evidence identifies William Patten as editor, while the other candidates are unrelated zoology editions.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL193208W,Waterless mountain,"Armer, Laura Adams",1931,2,MATCH,Q7974168,[],high,[],"Q7974168 is a literary work titled ""Waterless Mountain,"" authored by Laura Adams Armer, with a matching 1931 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2007154W,A girl in winter,Philip Larkin,1947,29,MATCH,Q17110077,[],high,[],"Q17110077 is a work-level literary item explicitly titled “A Girl in Winter,” described as a novel by the correct Philip Larkin (Q313758), matching the target title and author.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2349441W,His monkey wife,John Collier,1931,24,MATCH,Q133528531,[],high,"[""title_variant""]","Q133528531 is a work-level literary item for John Collier's novel titled ""His Monkey Wife, or Married to a Chimp,"" which is a title variant of the target ""His monkey wife."" The 1930 versus 1931 year difference is compatible with publication metadata variation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL24123W,Merry Men,Robert Louis Stevenson,1887,14,MATCH,Q3232885,[],high,"[""title_variant""]","Q3232885 is the work-level item for Robert Louis Stevenson's short story The Merry Men, matching the target title aside from the omitted definite article. The 1887 target year is compatible with the work despite the candidate's differing publication-date metadata.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2711685W,Studs Lonigan,"Farrell, James T.",1932,6,MATCH,Q26720531,[],high,[],"Q26720531 is the work-level novel trilogy titled ""Studs Lonigan"" by James T. Farrell, matching the target title and author. The 1932 target year is compatible with the trilogy's publication history and is not decisive against the explicit title and authorship match.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2729622W,Birds without a nest,Clorinda Matto de Turner,1904,4,MATCH,Q5714378,[],high,"[""title_variant""]","Q5714378 is the work-level novel by Clorinda Matto de Turner, titled “Birds Without a Nest” with the Spanish stated title “Aves sin nido.” The target is a 1904 English translation of this same underlying work, not a distinct work-level candidate.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL32090842W,French and English,Evelyn Everett-Green,1899,10,MATCH,Q124083206,[],high,"[""title_variant""]","Q124083206 is a work-level 1899 novel by Evelyn Everett-Green titled 'French and English: A Story of the Struggle...', which corresponds to the target's abbreviated title 'French and English'.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL32098045W,"Snow dreams, or, Funny fancies for little folks",Jessie Margaret Edmondston Saxby,1882,10,MATCH,Q124092827,[],high,[],"Q124092827 is a literary work with the exact matching title, author, and 1882 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL32729653W,Pot-bouille,Emile Zola,1895,12,MATCH,Q1165442,[],high,[],"Q1165442 is the work-level novel Pot-Bouille by Émile Zola, matching the target title and author. The 1895 target year is consistent with a later edition or translation of the novel; the candidate's 1882 date reflects the original publication.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3404214W,Ein General kommt aus dem Dschungel,B. Traven,1940,9,MATCH,Q10474829,[],high,[],"Q10474829 is a work-level literary work by B. Traven with the exact target title as a German alias, matching publication dates, and corresponding English title 'The General from the Jungle'.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3801001W,Aufzeichnungen des Malte Laurids Brigge,Rainer Maria Rilke,1930,7,MATCH,Q968544,[],high,"[""title_variant""]","Q968544 is a work-level literary item for Rainer Maria Rilke's novel, with the matching title variant ""Die Aufzeichnungen des Malte Laurids Brigge"". The 1930 target year is compatible with a later edition of the work first published in 1910.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL39001333W,Mhudi,Sol. T. Plaatje,1930,1,MATCH,Q3855903,[],high,[],"Q3855903 is the work-level literary item for the novel Mhudi, with an exact title match, 1930 publication date, and authorship attributed to Sol Plaatjie, a variant form of Sol. T. Plaatje.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4139843W,Such is life,Tom Collins,1944,10,MATCH,Q7632777,[],high,[],"Q7632777 is the work-level literary item titled ""Such Is Life"" by Joseph Furphy, whose pseudonym is Tom Collins. The title matches exactly; the differing 1944 date is consistent with a later edition or abridged publication.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL42585891W,The three musketeers,"Dumas, Alexandre",1915,5,MATCH,Q140527,[],high,"[""edition_or_translation""]","Q140527 is the work-level 1844 novel by Alexandre Dumas, with matching English and French titles. The 1915 Open Library record is explicitly a translation of Les trois mousquetaires, and Q110379177 is only an edition/serialization explicitly linked to Q140527 via P629.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL42837650W,The posthumous papers of the Pickwick club,Charles Dickens,1911,8,MATCH,Q460583,[],high,[],"Q460583 is the work-level 1837 novel by Charles Dickens and has the exact target title as an English alias, 'The Posthumous Papers of the Pickwick Club.' The 1911 target year is consistent with a later edition of this work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL43834320W,The Virginians,"Thackeray, William Makepeace",1888,10,MATCH,Q7772832,[],high,[],"Q7772832 is the work-level literary item titled ""The Virginians"" by William Makepeace Thackeray, with exact title and author agreement. The target year is consistent with a later edition of the work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL43885205W,The light that failed,"Kipling, Rudyard",1894,10,MATCH,Q1517178,[],high,[],"Q1517178 is the work-level literary item for The Light That Failed by Rudyard Kipling, with exact title and author evidence. The differing supplied year is compatible with later publication history and does not outweigh the direct identity match.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL45630W,The history of the life of the late Mr. Jonathan Wild the Great,Henry Fielding,1904,10,MATCH,Q9358086,[],high,"[""title_variant""]","Q9358086 is the work-level literary item for Henry Fielding's 1743 Jonathan Wild satire, whose title is a recognized variant of the target title.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL470427W,Speak No Evil,Mignon Good Eberhart,1941,14,MATCH,Q55633676,[],high,[],"Q55633676 is a literary work titled ""Speak No Evil"" by Mignon G. Eberhart, matching the target title and author. The other exact-title candidates are by a different author or are non-literary works.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL4885720W,Initials Only,Anna Katharine Green,1911,8,MATCH,Q3715991,[],high,[],Exact title and author match: Q3715991 is the 1911 literary work Initials Only by Anna Katharine Green.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5204285W,The cask,Freeman Wills Crofts,1920,10,MATCH,Q3338169,[],high,[],"Q3338169 is the work-level literary work titled The Cask, written by Freeman Wills Crofts and dated 1920, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL5934475W,Think of the earth,Bertram Brooker,1936,1,MATCH,Q61767374,[],high,[],"Q61767374 is a 1936 literary work explicitly titled ""Think of the Earth"" and authored by Bertram Brooker, matching the target title, author, and year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL64466W,Antic Hay,Aldous Huxley,1923,9,MATCH,Q4774579,[],high,[],"Q4774579 is a work-level literary item titled ""Antic Hay,"" authored by Aldous Huxley, with a matching 1923 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL6585786W,The Eagle's Shadow,James Branch Cabell,1904,10,MATCH,Q134560562,[],high,[],"Q134560562 explicitly represents the 1904 novel The Eagle's Shadow by James Branch Cabell, matching the target title, author, year, and abstract literary-work granularity.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL6903990W,An alien from heaven,Nathalia Crane,1929,2,MATCH,Q133593323,[],high,[],"Q133593323 is a work-level literary item with the exact title, matching author Nathalia Crane, and matching 1929 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL8418230W,Le paysan de Paris,Aragon,1926,20,MATCH,Q3225372,[],high,[],"Q3225372 is the work-level literary item for Le Paysan de Paris, matching the target title, Louis Aragon as author, and 1926 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL93826W,Le rosier de Madame Husson,Guy de Maupassant,1888,6,MATCH,Q3226664,[],high,[],"Q3226664 is the 1888 work-level collection by Guy de Maupassant and has the exact French stated title ""Le rosier de Madame Husson"". Q3226662 represents the separately described short story, whereas the target's 1888 bibliographic record corresponds to the collection.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL10417543W,Tales of Italy,Maksim Gorky,1950,9,MATCH,Q4421411,[],high,"[""title_variant""]","Q4421411 is the work-level short story collection by Maxim Gorky with the Russian title ""Сказки об Италии"" (Skazki ob Italii), explicitly identified as the source of the target's translation. ""Tales about Italy"" is a title variant of ""Tales of Italy.""",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL10489133W,On honour,Ellinor Davenport Adams,1900,8,MATCH,Q124085727,[],medium,"[""title_variant""]",The candidate is a work-level literary item by the same author and has the target title as an expanded form: “On Honour: A School and Home Story.” The 1902 date is compatible with the target’s 1900 bibliographic date as a later publication or catalog variation.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1154796W,In the land of youth,"Stephens, James",1924,9,MATCH,Q133528722,[],high,[],"Q133528722 is a work-level literary item with the exact title ""In the Land of Youth,"" authored by James Stephens (Q508101), and is described as a 1924 novel matching the target.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL11600290W,Mayerling,Claude Anet,1930,10,MATCH,Q11260462,[],high,[],"Q11260462 is the 1930 literary work titled Mayerling, explicitly identified as a novel by Claude Anet. Jean Schopfer is Claude Anet's associated author identity, and the item is work-level rather than a film or other adaptation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1287902W,Death on the instalment plan,Louis-Ferdinand Céline,1938,8,MATCH,Q2779187,[],high,"[""title_variant""]","Q2779187 is the work-level novel by Louis-Ferdinand Céline, titled Death on Credit, with the exact target title as an alias: Death on the Installment Plan. The target is an English translation of the original Mort à crédit, so the differing 1938 publication year reflects the translation edition rather than a different work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1492683W,Alice of old Vincennes,Maurice Thompson,1900,10,MATCH,Q16385034,[],high,[],"Q16385034 is the work-level literary item for the 1900 novel Alice of Old Vincennes by Maurice Thompson, matching the target title, author, and year. The other exact-title candidate is a play by Edward Everett Rose and is therefore a different work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1518055W,Sanders of the river,Edgar Wallace,1900,12,MATCH,Q28684323,[],high,[],"Q28684323 is a work-level literary item with the exact title and Edgar Wallace as author, matching the target. The film candidate is a derivative adaptation and is not the target work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL15724251W,Двойник,Fyodor Mikhaylovich Dostoyevsky,1913,14,MATCH,Q1192975,[],high,[],"Q1192975 is the work-level literary item for Dostoyevsky's The Double, with the exact Russian title ""Двойник"" and matching author. The target's 1913 date is consistent with an edition date rather than the work's original 1846 publication.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL16085334W,Remembrance of things past,"Proust, Marcel",1934,12,MATCH,Q464928,[],high,"[""title_variant""]",Q464928 is Marcel Proust's work-level novel sequence In Search of Lost Time and explicitly has the alias Remembrance of Things Past. The target edition is identified as a translation of this seven-volume work.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL16707658W,While the billy boils,Henry Lawson,1896,12,MATCH,Q28429657,[],high,[],"Q28429657 is a work-level literary item titled ""While the Billy Boils"" by the matching Australian writer Henry Lawson. The exact title and author identity affirm the match; the film and disambiguation page are not the target work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17596442W,Ethiopia unbound,J. E. Casely Hayford,1911,1,MATCH,Q1371257,[],high,[],"Q1371257 is a literary work titled ""Ethiopia Unbound,"" authored by J. E. Casely Hayford, with a matching 1911 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL17820235W,Pilgrims through space and time,J. O. Bailey,1947,2,MATCH,Q140211435,[],high,[],"The candidate has an exact title match, explicitly identifies J. O. Bailey as the author, and is described as a written non-fiction work, matching the target literary work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1946448W,Sad-faced boy,Arna Wendell Bontemps,1937,5,MATCH,Q43081364,[],high,[],"Q43081364 is a work-level literary item with the exact title “Sad-Faced Boy” and author Arna Bontemps, matching the target author identity. No edition, translation, or derivative relationship is indicated.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL19670841W,Heidi,"Spyri, Johanna",1945,6,MATCH,Q271697,[],high,[],"Q271697 is the work-level literary item for Heidi by Johanna Spyri, with exact title and author matches. The 1945 target is an edition/translation manifestation, so it resolves to this underlying work rather than the edition-level candidate Q109068641.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL19687742W,The Great Stone Face,Nathaniel Hawthorne,1900,8,MATCH,Q17060716,[],high,[],Q17060716 is the work-level literary item for The Great Stone Face by Nathaniel Hawthorne. The 1900 target is best resolved to this underlying work rather than the supplied 1889 and 1897 edition-level items.,llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL1972832W,In the mountains,Elizabeth Von Arnim,1920,13,MATCH,Q21189975,[],high,[],"Q21189975 is a work-level literary item titled ""In the Mountains,"" authored by Elizabeth von Arnim, with a matching 1920 publication date.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL22154757W,Guilty!,Lee Thayer,1940,5,MATCH,Q77204601,[],medium,"[""title_variant"", ""missing_metadata""]","Q77204601 is the only candidate representing a literary book/work with the target title, differing only by omission of the exclamation mark. Its author metadata is missing, so the match is less than fully certain, but the other candidates are nonliterary works.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2320041W,Red Rooney,Robert Michael Ballantyne,1886,8,MATCH,Q124086181,[],high,"[""title_variant""]","Q124086181 is a work-level literary item titled ""Red Rooney: or, The Last of the Crew,"" matching the target title, author Robert Michael Ballantyne, and 1886 publication year.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL25651562W,Maurice Guest,"Richardson, Henry Handel",1930,8,MATCH,Q19031436,[],high,[],"Q19031436 is the work-level literary item titled ""Maurice Guest,"" authored by Henry Handel Richardson. The 1930 target year is consistent with a later edition or reprint of the 1908 novel.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL2711651W,Bernard Clare ...,"Farrell, James T.",1946,5,MATCH,Q113648425,[],high,[],"Q113648425 matches the target title Bernard Clare, author James T. Farrell, and 1946 publication year, and is identified as the novel rather than a related work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL27571907W,Tempest,William Shakespeare,1910,7,MATCH,Q86440,[],high,"[""title_variant""]","Q86440 is the work-level Shakespeare play The Tempest, with the target title as an alias and matching author. The 1910 target is best resolved to this underlying work rather than the theatrical production, retelling, or edition-level candidate.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL33135205W,The Congo rovers,Harry Collingwood,1886,10,MATCH,Q124087409,[],high,"[""title_variant""]","The candidate is a 1886 literary work by Harry Collingwood with the matching Congo Rover(s) title and likely subtitle variant, corresponding to the target despite singular/plural title variation.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL3408697W,Lucinda Brayford,Martin Boyd,1946,10,MATCH,Q6697367,[],high,[],"Q6697367 is explicitly titled ""Lucinda Brayford,"" identifies it as a 1946 novel, and attributes it to Martin Boyd, matching the target work.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL36050053W,Youma,"Hearn, Lafcadio",1890,13,MATCH,Q42197790,[],medium,"[""missing_metadata""]","Q42197790 is a work-level creative-work item with the exact title “Youma,” matching the target. Its author and publication metadata are missing, so confidence is reduced, but the disambiguation page and encyclopedia article are not suitable work entities.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
OL38693754W,Cakes and ale,W. Somerset Maugham,1936,12,MATCH,Q2266873,[],high,[],"Q2266873 is the work-level item for the novel Cakes and Ale by William Somerset Maugham, with an exact title and author match. The 1930 publication date is consistent with the target's later 1936 edition record.",llm_judge,gpt-5.6-luna_v6,gpt-5.6-luna,f874df729b47d3948912533f30da3a5735e5f7a16de9faf88be44f95c21127da,False
